+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                  ;
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                              ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; lab9_qsystem|mm_interconnect_0|nios2_gen2_0_debug_mem_slave_agent|uncompressor                                                                                                         ; 42    ; 1              ; 0            ; 1              ; 40     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|nios2_gen2_0_debug_mem_slave_agent                                                                                                                      ; 297   ; 39             ; 45           ; 39             ; 318    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|sysid_qsys_0_control_slave_agent_rsp_fifo                                                                                                               ; 148   ; 39             ; 0            ; 39             ; 107    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|sysid_qsys_0_control_slave_agent|uncompressor                                                                                                           ; 42    ; 1              ; 0            ; 1              ; 40     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|sysid_qsys_0_control_slave_agent                                                                                                                        ; 297   ; 39             ; 45           ; 39             ; 318    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|jtag_uart_0_avalon_jtag_slave_agent_rsp_fifo                                                                                                            ; 148   ; 39             ; 0            ; 39             ; 107    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|jtag_uart_0_avalon_jtag_slave_agent|uncompressor                                                                                                        ; 42    ; 1              ; 0            ; 1              ; 40     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|jtag_uart_0_avalon_jtag_slave_agent                                                                                                                     ; 297   ; 39             ; 45           ; 39             ; 318    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|aes_decryption_core_0_aes_slave_agent_rsp_fifo                                                                                                          ; 148   ; 39             ; 0            ; 39             ; 107    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|aes_decryption_core_0_aes_slave_agent|uncompressor                                                                                                      ; 42    ; 1              ; 0            ; 1              ; 40     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|aes_decryption_core_0_aes_slave_agent                                                                                                                   ; 297   ; 39             ; 45           ; 39             ; 318    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|nios2_gen2_0_instruction_master_agent                                                                                                                   ; 185   ; 37             ; 82           ; 37             ; 140    ; 37              ; 37            ; 37              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|nios2_gen2_0_data_master_agent                                                                                                                          ; 185   ; 37             ; 82           ; 37             ; 140    ; 37              ; 37            ; 37              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|timer_s1_translator                                                                                                                                     ; 93    ; 22             ; 42           ; 22             ; 55     ; 22              ; 22            ; 22              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|sdram_s1_translator                                                                                                                                     ; 56    ; 4              ; 2            ; 4              ; 46     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|onchip_memory2_0_s1_translator                                                                                                                          ; 109   ; 7              ; 24           ; 7              ; 75     ; 7               ; 7             ; 7               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|sdram_pll_pll_slave_translator                                                                                                                          ; 109   ; 6              ; 24           ; 6              ; 70     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|nios2_gen2_0_debug_mem_slave_translator                                                                                                                 ; 109   ; 5              ; 17           ; 5              ; 82     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|sysid_qsys_0_control_slave_translator                                                                                                                   ; 109   ; 6              ; 25           ; 6              ; 35     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|jtag_uart_0_avalon_jtag_slave_translator                                                                                                                ; 109   ; 5              ; 28           ; 5              ; 70     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|aes_decryption_core_0_aes_slave_translator                                                                                                              ; 109   ; 6              ; 22           ; 6              ; 77     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|nios2_gen2_0_instruction_master_translator                                                                                                              ; 110   ; 51             ; 0            ; 51             ; 102    ; 51              ; 51            ; 51              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0|nios2_gen2_0_data_master_translator                                                                                                                     ; 110   ; 12             ; 0            ; 12             ; 102    ; 12              ; 12            ; 12              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|mm_interconnect_0                                                                                                                                                         ; 317   ; 0              ; 0            ; 0              ; 328    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|sysid_qsys_0                                                                                                                                                              ; 3     ; 17             ; 2            ; 17             ; 32     ; 17              ; 17            ; 17              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|sdram_pll|sd1                                                                                                                                                             ; 3     ; 1              ; 0            ; 1              ; 6      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|sdram_pll|stdsync2|dffpipe3                                                                                                                                               ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|sdram_pll|stdsync2                                                                                                                                                        ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|sdram_pll                                                                                                                                                                 ; 49    ; 41             ; 30           ; 41             ; 34     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|sdram|the_lab9_soc_sdram_input_efifo_module                                                                                                                               ; 38    ; 0              ; 0            ; 0              ; 38     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|sdram                                                                                                                                                                     ; 38    ; 1              ; 1            ; 1              ; 30     ; 1               ; 1             ; 1               ; 8     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|onchip_memory2_0|the_altsyncram|auto_generated                                                                                                                            ; 41    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|onchip_memory2_0                                                                                                                                                          ; 45    ; 1              ; 1            ; 1              ; 32     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci|the_lab9_soc_nios2_gen2_0_cpu_debug_slave_wrapper|the_lab9_soc_nios2_gen2_0_cpu_debug_slave_sysclk               ; 43    ; 0              ; 0            ; 0              ; 48     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci|the_lab9_soc_nios2_gen2_0_cpu_debug_slave_wrapper|the_lab9_soc_nios2_gen2_0_cpu_debug_slave_tck                  ; 130   ; 0              ; 1            ; 0              ; 43     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci|the_lab9_soc_nios2_gen2_0_cpu_debug_slave_wrapper                                                                ; 123   ; 0              ; 0            ; 0              ; 50     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci|the_lab9_soc_nios2_gen2_0_cpu_nios2_ocimem|lab9_soc_nios2_gen2_0_cpu_ociram_sp_ram|the_altsyncram|auto_generated ; 47    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci|the_lab9_soc_nios2_gen2_0_cpu_nios2_ocimem|lab9_soc_nios2_gen2_0_cpu_ociram_sp_ram                               ; 47    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci|the_lab9_soc_nios2_gen2_0_cpu_nios2_ocimem                                                                       ; 92    ; 0              ; 6            ; 0              ; 65     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci|the_lab9_soc_nios2_gen2_0_cpu_nios2_avalon_reg                                                                   ; 48    ; 0              ; 28           ; 0              ; 68     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci_im                                                                       ; 54    ; 38             ; 51           ; 38             ; 47     ; 38              ; 38            ; 38              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci_pib                                                                      ; 0     ; 36             ; 0            ; 36             ; 36     ; 36              ; 36            ; 36              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci_fifo|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci_fifo_cnt_inc                ; 5     ; 0              ; 0            ; 0              ; 5      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci_fifo|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci_fifo_wrptr_inc              ; 4     ; 2              ; 0            ; 2              ; 4      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci_fifo|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci_compute_input_tm_cnt        ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci_fifo                                                                     ; 115   ; 0              ; 65           ; 0              ; 36     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci_dtrace|lab9_soc_nios2_gen2_0_cpu_nios2_oci_trc_ctrl_td_mode              ; 9     ; 0              ; 6            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci_dtrace                                                                   ; 111   ; 0              ; 100          ; 0              ; 72     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci_itrace                                                                   ; 24    ; 53             ; 24           ; 53             ; 53     ; 53              ; 53            ; 53              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci_dbrk                                                                     ; 96    ; 0              ; 0            ; 0              ; 100    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci_xbrk                                                                     ; 62    ; 5              ; 59           ; 5              ; 6      ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci_break                                                                    ; 51    ; 36             ; 6            ; 36             ; 71     ; 36              ; 36            ; 36              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci_debug                                                                    ; 50    ; 1              ; 30           ; 1              ; 7      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_nios2_oci                                                                                                                  ; 172   ; 0              ; 0            ; 0              ; 69     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|lab9_soc_nios2_gen2_0_cpu_register_bank_b|the_altsyncram|auto_generated                                                                                  ; 44    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|lab9_soc_nios2_gen2_0_cpu_register_bank_b                                                                                                                ; 44    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|lab9_soc_nios2_gen2_0_cpu_register_bank_a|the_altsyncram|auto_generated                                                                                  ; 44    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|lab9_soc_nios2_gen2_0_cpu_register_bank_a                                                                                                                ; 44    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu|the_lab9_soc_nios2_gen2_0_cpu_test_bench                                                                                                                 ; 312   ; 3              ; 278          ; 3              ; 33     ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0|cpu                                                                                                                                                          ; 149   ; 1              ; 30           ; 1              ; 127    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|nios2_gen2_0                                                                                                                                                              ; 149   ; 0              ; 0            ; 0              ; 126    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|jtag_uart_0|the_lab9_soc_jtag_uart_0_scfifo_r|rfifo|auto_generated|dpfifo|wr_ptr                                                                                          ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|jtag_uart_0|the_lab9_soc_jtag_uart_0_scfifo_r|rfifo|auto_generated|dpfifo|rd_ptr_count                                                                                    ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|jtag_uart_0|the_lab9_soc_jtag_uart_0_scfifo_r|rfifo|auto_generated|dpfifo|FIFOram                                                                                         ; 24    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|jtag_uart_0|the_lab9_soc_jtag_uart_0_scfifo_r|rfifo|auto_generated|dpfifo|fifo_state|count_usedw                                                                          ; 5     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|jtag_uart_0|the_lab9_soc_jtag_uart_0_scfifo_r|rfifo|auto_generated|dpfifo|fifo_state                                                                                      ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|jtag_uart_0|the_lab9_soc_jtag_uart_0_scfifo_r|rfifo|auto_generated|dpfifo                                                                                                 ; 13    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|jtag_uart_0|the_lab9_soc_jtag_uart_0_scfifo_r|rfifo|auto_generated                                                                                                        ; 12    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|jtag_uart_0|the_lab9_soc_jtag_uart_0_scfifo_r                                                                                                                             ; 13    ; 0              ; 1            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|jtag_uart_0|the_lab9_soc_jtag_uart_0_scfifo_w|wfifo|auto_generated|dpfifo|wr_ptr                                                                                          ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|jtag_uart_0|the_lab9_soc_jtag_uart_0_scfifo_w|wfifo|auto_generated|dpfifo|rd_ptr_count                                                                                    ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|jtag_uart_0|the_lab9_soc_jtag_uart_0_scfifo_w|wfifo|auto_generated|dpfifo|FIFOram                                                                                         ; 24    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|jtag_uart_0|the_lab9_soc_jtag_uart_0_scfifo_w|wfifo|auto_generated|dpfifo|fifo_state|count_usedw                                                                          ; 5     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|jtag_uart_0|the_lab9_soc_jtag_uart_0_scfifo_w|wfifo|auto_generated|dpfifo|fifo_state                                                                                      ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|jtag_uart_0|the_lab9_soc_jtag_uart_0_scfifo_w|wfifo|auto_generated|dpfifo                                                                                                 ; 13    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|jtag_uart_0|the_lab9_soc_jtag_uart_0_scfifo_w|wfifo|auto_generated                                                                                                        ; 12    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|jtag_uart_0|the_lab9_soc_jtag_uart_0_scfifo_w                                                                                                                             ; 12    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|jtag_uart_0                                                                                                                                                               ; 38    ; 10             ; 23           ; 10             ; 34     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|timer                                                                                                                                                                     ; 23    ; 0              ; 0            ; 0              ; 17     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instISR                                                                                                                                         ; 128   ; 0              ; 0            ; 0              ; 128    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instARK                                                                                                                                         ; 256   ; 0              ; 0            ; 0              ; 128    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instIMC|gfmule_3                                                                                                                                ; 8     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instIMC|gfmule_2                                                                                                                                ; 8     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instIMC|gfmule_1                                                                                                                                ; 8     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instIMC|gfmule_0                                                                                                                                ; 8     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instIMC|gfmuld_3                                                                                                                                ; 8     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instIMC|gfmuld_2                                                                                                                                ; 8     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instIMC|gfmuld_1                                                                                                                                ; 8     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instIMC|gfmuld_0                                                                                                                                ; 8     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instIMC|gfmulb_3                                                                                                                                ; 8     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instIMC|gfmulb_2                                                                                                                                ; 8     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instIMC|gfmulb_1                                                                                                                                ; 8     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instIMC|gfmulb_0                                                                                                                                ; 8     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instIMC|gfmul9_3                                                                                                                                ; 8     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instIMC|gfmul9_2                                                                                                                                ; 8     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instIMC|gfmul9_1                                                                                                                                ; 8     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instIMC|gfmul9_0                                                                                                                                ; 8     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instIMC                                                                                                                                         ; 32    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instISB|instISB16[15]                                                                                                                           ; 9     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instISB|instISB16[14]                                                                                                                           ; 9     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instISB|instISB16[13]                                                                                                                           ; 9     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instISB|instISB16[12]                                                                                                                           ; 9     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instISB|instISB16[11]                                                                                                                           ; 9     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instISB|instISB16[10]                                                                                                                           ; 9     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instISB|instISB16[9]                                                                                                                            ; 9     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instISB|instISB16[8]                                                                                                                            ; 9     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; lab9_qsystem|aes_decryption_core_0|aes|instISB|instISB16[7]                                                                                                                            ; 9     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
